,Unnamed: 0,movie_id,vote_average,genres,cast,crew,title
325,325,57800,6.2,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]","{1214603, 15757, 15758, 54415, 221581, 87055, 15760, 136221, 1315615, 221606, 1178792, 1178796, 1506865, 4275, 22970, 1229498, 1072572, 77887, 74688, 197315, 1335112, 40138, 5713, 2387, 968660, 5723, 5724, 27102, 21088, 1687265, 16866, 86626, 208099, 11109, 11108, 166772, 57599}","{1731716, 1239270, 40138, 131947, 229962, 1098477, 1451274, 5713, 71729, 1453938, 5716, 11098, 1729244}",Ice Age: Continental Drift
326,326,150689,6.7,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}]","{1502465, 1283, 1312524, 1394398, 47632, 1394399, 1502482, 118036, 1503083, 1394400, 62106, 43547, 1394401, 1129886, 1151517, 39459, 1394377, 56101, 1467174, 1207207, 1186087, 937, 1394409, 1394348, 1394405, 1267123, 1206334, 1394408, 1278530, 1394373, 1394374, 1394375, 229320, 1231177, 1394376, 1394379, 1307212, 1394381, 1394382, 1394383, 1394384, 1394385, 1394380, 1394387, 1394388, 302165, 1394386, 1394391, 1394392, 1019865, 126042, 1394395, 1394396, 1394397, 1503070, 21343, 512991, 209631, 1503071, 1394403, 1503072, 1503073, 1394406, 1503074, 1016168, 1640, 1503075, 1503076, 1503077, 1503078, 1503079, 1503080, 112, 7025, 1503081, 1503082, 1394393, 1825405}","{23424, 1721856, 1721858, 1548931, 1721859, 1548933, 1721860, 1721861, 1721862, 1721863, 10122, 1335562, 1721864, 1367821, 1721866, 1398927, 1335568, 1721867, 1721870, 1721871, 1721872, 24217, 1322138, 1385883, 1428506, 5021, 1409821, 1555226, 256928, 1354916, 1376806, 1368871, 24232, 1721855, 11181, 1384371, 1550774, 1204668, 2366, 9152, 9026, 9027, 9154, 1337412, 1453254, 1464519, 1400008, 1358025, 1425481, 65614, 11092, 1404244, 1568468, 11351, 3288, 1470167, 1548887, 23773, 1482846, 1112036, 75109, 1336164, 1392614, 1407848, 75113, 1437162, 40811, 1389548, 75117, 1394415, 1394416, 17649, 40819, 1392246, 40823, 117241, 1328380, 1721854, 1458559}",Cinderella
327,327,7980,6.6,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]","{1212194, 105727, 1252003, 4038, 113926, 155081, 2283, 17867, 53485, 53486, 36592, 13240, 54810, 63676, 3293, 11486, 1128255}","{128, 2952, 82197, 8220, 1313, 1324, 1326, 3506, 208693, 1128252, 1128253, 1128254, 37317, 1447503, 465, 474, 5215, 1377, 488, 108, 53491, 42360, 126}",The Lovely Bones
328,328,12,7.6,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]","{14723, 7, 10, 12, 13, 14, 18, 19, 20, 22, 23, 6168, 17190, 5293, 981048, 981049, 8783, 1211731, 7907, 7911, 27752, 118, 1372790, 17401}","{7, 8, 9, 10, 11, 15893, 72753, 1425978, 1335873, 1422411, 12912, 12914, 1516156, 1516157, 1556611, 1556615, 1556629, 1092247, 1556631, 153, 1556632, 1556635, 1556634, 1556647, 2216, 225975, 7879, 1260745, 7883, 21198, 7891, 7892, 1711831, 1748698, 7903, 1451236, 7912, 7924, 7925, 7927, 7929, 7943, 7944, 7946, 7948, 7949, 7952, 32535, 7960, 7963, 7967, 231202, 7972, 76590, 61747, 7988, 1719095, 8007, 57673, 8012, 8013, 1211220, 1140576, 8042, 7538, 8058, 8059, 8062, 8066, 1830788, 1830790, 8071, 1830791, 1830793, 8078, 8084, 1549209, 1830810, 1830811, 1830812, 1830814, 1742751, 8098, 1122225, 8115, 8135, 56270, 8153, 1303001, 8155, 8158, 8159, 8165, 1552873, 1236458, 61419, 1759722, 1457647, 1623548}",Finding Nemo
329,329,122,8.1,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]","{655, 965278, 9383, 1327, 1328, 1329, 1330, 1331, 48, 1333, 65, 1365, 1369, 1371, 1372, 1668317, 1381, 1382, 1383, 186469, 109, 110, 112, 113, 882, 114, 502, 20982, 75256}","{128, 129, 1307, 1309, 1311, 1313, 1314, 1316, 1318, 1319, 1321, 1322, 1323, 1324, 1325, 1326, 61624, 59839, 1401803, 1373, 1447518, 108, 1390, 1016176, 117, 123, 126}",The Lord of the Rings: The Return of the King
330,330,121,8.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]","{1214345, 173451, 1440014, 655, 1892757, 29082, 76834, 29094, 1327, 48, 1328, 1329, 1330, 1331, 1333, 1332, 76851, 41784, 156371, 1369, 1370, 1371, 1372, 1381, 109, 110, 112, 113, 882, 114, 1356914, 125938, 502, 941439}","{128, 129, 1307, 1309, 1310, 1311, 1313, 1314, 1316, 1317, 1318, 1319, 1320, 1321, 1322, 1323, 1324, 1325, 1326, 61624, 1453498, 59839, 1401803, 1373, 1374, 1447518, 1376, 1377, 108, 1016176, 117, 1460602, 123, 126}",The Lord of the Rings: The Two Towers
331,331,68737,5.2,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]","{1366661, 1300745, 583052, 155282, 58902, 219303, 1392937, 25130, 239019, 938, 1259945, 1392949, 1368501, 1392950, 1392952, 1392953, 1392954, 1392956, 1392957, 1061054, 43202, 2250, 1229, 1231, 58319, 53720, 584543, 11616, 2277, 1366510, 61168, 1328755, 27124, 1356538, 227454}","{11021, 1033102, 1320977, 1499157, 1499158, 1499159, 958488, 1499160, 1378716, 1378719, 1314465, 61091, 1415333, 29606, 17831, 60711, 11818, 67759, 1492146, 1123892, 7229, 2366, 6207, 1392959, 1392960, 1460672, 54211, 328645, 1311175, 1394760, 41289, 77513, 1080778, 1378249, 1997, 1405389, 9040, 1415634, 27220, 129876, 23770, 1382496, 25061, 32490, 2031, 5362, 5363, 91122, 23414, 1355894, 1441272, 130938, 1401595, 47102}",Seventh Son
332,332,1995,5.7,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]","{1284, 90764, 10127, 20508, 20509, 20510, 10655, 20512, 20511, 129840, 1227314, 11701, 1371446, 1371450, 1371452, 1371453, 1371454, 1371455, 127166, 1013950, 8784, 69471, 7031}","{10497, 899, 1546757, 11402, 11403, 5912, 20505, 20506, 20507, 71579, 5021, 20513, 20514, 20515, 1373729, 1325, 3501, 1551797, 1592, 20540, 8381, 7232, 22080, 10819, 1732, 1093, 1993, 1556432, 1556433, 1556436, 1556438, 10714, 2523, 17629, 2533, 490, 7786, 36591, 12786, 1287668, 1222910}",Lara Croft: Tomb Raider
333,333,157353,5.9,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]","{51072, 1301633, 1488513, 999817, 68108, 17421, 3982, 526, 1673616, 6162, 1673618, 1357076, 1631125, 1673619, 1673624, 1673637, 1535146, 85419, 228139, 1673648, 1505457, 1673649, 1673650, 208061, 74302, 192, 1331264, 15556, 1371850, 216782, 53969, 85, 6614, 1144931, 1194214, 40039, 1302504, 8553, 118643, 2037, 5365}","{1357056, 66689, 1357057, 1015427, 20228, 1357049, 958214, 1357058, 12040, 1357059, 1357050, 1357060, 1357061, 525, 1357062, 1357051, 1357063, 1357064, 1357065, 1357066, 1357067, 72853, 1357047, 1357070, 1357071, 1357072, 1357073, 671, 1322015, 1330079, 60579, 1327140, 1357055, 42281, 556, 559, 1347759, 561, 986291, 47285, 47286, 8376, 1456696, 1488513, 5957, 1337418, 1155661, 1155664, 1155665, 1155666, 1155667, 1155668, 1172441, 1357068, 1357069, 1119475, 1357043, 1321589, 1198454, 1357044, 1335416, 60665, 1357045, 1357046, 1357052, 1357053, 15359}",Transcendence
334,334,331,5.7,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]","{3905, 17413, 4939, 4940, 4941, 4942, 4783, 4943, 4784, 4944, 1076559, 1223986, 88949, 105646, 2169}","{1305602, 14341, 1611791, 1403418, 1640477, 1640478, 1399327, 1640479, 1640482, 1640485, 1640486, 1640487, 1640488, 1640489, 1327146, 1640490, 1640491, 1640492, 1640493, 1640494, 1640495, 57398, 1339446, 1546810, 1413179, 1594959, 1594960, 61523, 1397846, 8279, 8282, 1399899, 1452634, 11376, 1538705, 1638040, 1402015, 4782, 1558221, 1525985, 1400548, 1567976, 1397483, 1422059, 42736, 1418481, 1550576, 1409281, 1586946, 1400082, 1405717, 91941, 1627959, 1348, 1627977, 4945, 4946, 4948, 4949, 4950, 4951, 4952, 4953, 1421666, 1408365, 25458, 900, 10633, 1460621, 1462675, 1056660, 13223, 41898, 13235, 104374, 1405373, 1570750, 1415620, 1640909, 1640910, 1640911, 1415635, 1640915, 1463765, 1640918, 84962, 8164, 1413092, 488, 489, 96746, 497, 1290740, 1509364, 1530870, 1423865, 1334778, 1334779, 511}",Jurassic Park III
335,335,61791,7.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]","{189696, 5892, 236696, 228890, 58395, 17051, 1128861, 70175, 1832997, 208678, 12074, 1333, 1164341, 51383, 35013, 42711, 198615, 111195, 1865693, 1865694, 1248, 14050, 1565027, 10993, 6645, 103285, 76792, 62716}","{1552396, 1552397, 1552399, 112656, 1320977, 1431077, 1552425, 1552426, 1552427, 22061, 77357, 1552433, 1552434, 1391671, 1431098, 1431099, 1506377, 1389130, 1391695, 1552468, 1441365, 1552469, 1533015, 1552472, 1552473, 1552475, 1552476, 1552477, 1552479, 1394282, 1551487, 1548930, 1418375, 1305741, 1401998, 1418381, 1418383, 1418397, 1398946, 1418404, 266920, 1418412, 1202352, 1558713, 1192644, 1460424, 1409744, 67802, 67803, 1401563, 1500901, 1424621, 5362, 5363, 1401593, 61177, 1401596, 11021, 1335568, 1399057, 1394973, 1313, 935717, 1410346, 1406767, 16177, 1413437, 1424705, 1426761, 1426765, 1419604, 1419605, 1512292, 898, 1513861, 13194, 113042, 3987, 113045, 1378709, 1394070, 113051, 1378717, 113055, 59812, 17829, 17831, 1378728, 6057, 1384367, 20406, 1550778, 113086, 9152, 1401793, 113090, 1384398, 12240, 1401808, 1544669, 52193, 495, 1552371, 1621492, 1552381, 1552382, 1854975}",Rise of the Planet of the Apes
336,336,8204,6.3,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]","{1281, 1733, 519, 18248, 19274, 37041, 33397, 11064, 23709}","{8704, 1204225, 1324036, 46088, 1611794, 1380382, 1399326, 1477155, 11300, 102445, 8750, 7727, 4657, 1394740, 1332292, 1394760, 93258, 15445, 92246, 599, 1338976, 1204836, 52845, 176246, 1327222, 8312, 1482882, 1391751, 1391756, 1391763, 1409696, 1409702, 1402032, 1072821, 8376, 1729, 1391822, 1447119, 1447120, 1473756, 6883, 1397483, 9967, 1351413, 1519865, 1708290, 6922, 1708304, 1257754, 54050, 54051, 54052, 1327907, 1458995, 1403706, 1326401, 1370949, 1436493, 1341268, 9558, 1401687, 60268, 1102209, 1684368, 1460643, 13223, 1384362, 961452, 1550775, 1401273, 1364410, 1725882, 1364412, 1725883, 1725884, 1725885, 1725886, 1725887, 1725888, 1725889, 1725891, 1725892, 1725893, 1377225, 1384399, 140248, 1544670, 1700837, 1700839, 1392106, 493, 498, 23545, 511}",The Spiderwick Chronicles
337,337,47964,5.2,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]","{230400, 8197, 80998, 1150430, 25382, 1009511, 212778, 64413, 125684, 224181, 6614, 130903, 235317, 1059926, 52762, 1047710, 17628, 17341, 62, 456735}","{113665, 49670, 1399303, 1445895, 1392657, 1399313, 1392663, 1392664, 7229, 1399871, 1374788, 1391697, 1322071, 1350244, 1063017, 104044, 67702, 1363066, 1394315, 1403532, 1327763, 1322142, 1177771, 1354927, 1354929, 1333944, 1052870, 1407696, 1418464, 1360099, 1422058, 1198829, 1458413, 1458414, 1458416, 1458417, 1458419, 1268981, 1458422, 1458425, 12028, 1458431, 1458432, 12033, 1458433, 1329411, 1458438, 1458440, 18185, 1458441, 1458442, 1458443, 1458444, 1458445, 1458446, 1458447, 1458448, 1458449, 1458450, 1458451, 1458452, 1424151, 1372955, 1026854, 16177, 1424180, 1399629, 1404244, 1421652, 1420634, 19291, 1399643, 1399644, 1831266, 1408358, 1539431, 1539433, 1539434, 1335151, 1486198, 41336, 3965, 1427840, 1427850, 113048, 6040, 6043, 1391520, 13224, 1214379, 1436594, 113075, 1384372, 1390524, 1425343, 1378240, 1394115, 1377220, 1367493, 1367494, 1367496, 1392594, 1392595, 1419731, 1427435, 7670, 1431033, 1392635, 1034748}",A Good Day to Die Hard
338,338,10733,5.8,"[{""id"": 37, ""name"": ""Western""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]","{1328408, 1325915, 12261, 156165, 263, 80967, 180524, 25933, 15374, 879, 978608, 6065, 177905, 32239, 46772, 31384, 17178, 88059, 36637, 2846}","{1142796, 6159, 1181711, 1391130, 6184, 5162, 6186, 6188, 1339436, 11310, 1397807, 1397808, 1397809, 1397810, 1397814, 1534518, 1397817, 1397818, 1397822, 21055, 1397823, 1685571, 960074, 935503, 1323090, 1323092, 1397844, 1397846, 1397847, 1397848, 1397849, 1397850, 1397851, 1397852, 1397853, 1397854, 1397855, 1397856, 1397857, 75378, 1015925, 1336949, 1433719, 131198, 1422979, 38022, 1619081, 1740449, 1372838, 212135, 7855, 1720, 1534136, 1417408, 1365699, 1225, 1546442, 1313484, 943318, 8411, 1680472, 1360097, 1567969, 958691, 6897, 11508, 1535733, 1418487, 1387265, 1446661, 1116937, 1352979, 1328406, 1328407, 54040, 91931, 1368863, 1401123, 91941, 1551653, 1532720, 1375038, 555329, 1386315, 58726, 1571711, 1571712, 2945, 1571713, 1571714, 1571715, 13189, 1571716, 1571717, 71560, 554888, 1571719, 1463693, 1404306, 4501, 1571745, 1128354, 1571746, 1571748, 5541, 1571749, 1535399, 1571751, 5545, 1571752, 1571755, 1534893, 1043374, 1571759, 1571761, 1571762, 1571764, 1571766, 1571770, 1571771, 1571773, 1571774, 1378239, 1571775, 1364417, 1571776, 1571778, 1571780, 1571781, 1571782, 1571783, 1378765, 1521104, 1545169, 1552336, 1266649, 112609, 1341414, 1748475, 1748477, 1748479}",The Alamo
339,339,9806,7.4,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]","{8066, 7430, 7, 10, 155917, 11662, 8977, 8082, 32532, 1443479, 7962, 63646, 143786, 126638, 7087, 7982, 2231, 981048, 225977, 7998, 1599, 1484864, 225986, 7882, 1075147, 1075148, 954958, 1338319, 21198, 7891, 1117784, 12890, 59357, 59358, 59359, 59360, 59361, 932193, 7907, 12900, 59363, 7911, 7918, 18686}","{1463239, 1516157, 7942, 8074, 1249293, 7952, 8080, 15893, 15895, 8089, 7962, 42267, 1719067, 1703199, 1719077, 1719078, 7975, 8104, 1719080, 7978, 143786, 7980, 8109, 1719082, 7087, 8112, 1719083, 1719084, 1719085, 1413172, 1719088, 1719089, 1719095, 107704, 1719096, 1719097, 74811, 33340, 1719099, 1719100, 1719101, 1719102, 1461369, 8003, 7879, 7880, 8007, 57673, 7883, 8012, 8013, 1203534, 1260745, 1442510, 1450317, 1460426, 8147, 1117781, 8150, 7896, 8153, 8155, 1485788, 7901, 8158, 7903, 1140576, 59745, 59362, 59363, 1262437, 8166, 1532774, 1552873, 8042, 61419, 1450347, 15347, 7929, 15354, 8061}",The Incredibles
340,340,1408,5.7,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]","{90625, 1221761, 133771, 1166, 91662, 8979, 1495190, 16792, 1117347, 1420324, 16935, 16936, 16937, 2479, 2480, 17202, 1466675, 1715, 35769, 7868, 31294, 127166, 178622, 1649736, 8654, 1252814, 8924, 13925, 64102, 19704, 1220350}","{1368867, 20061, 1224549, 391, 6044, 16938, 7228, 3986, 22706, 21203, 2044, 10685, 14590, 8383}",Cutthroat Island
341,341,32657,6.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]","{517, 184842, 1476624, 532, 1432102, 48, 171584, 142402, 939589, 53336, 168554, 387183, 1294968, 27775, 1678977, 1678979, 1678980, 1288837, 1678983, 1678985, 139, 127127, 52396, 204975, 2229, 62133, 113861, 1511127, 76008, 118002, 543990, 153849, 86268, 43263, 1666304, 105727, 1507597, 1507598, 1507599, 2320, 1507600, 1507601, 1507602, 1507603, 1507604, 1507605, 1507606, 1507607, 1678612, 5916, 1678622, 1678624, 1678625, 1678626, 209196, 79149, 9013, 209210, 1519437, 140114, 25946, 208230, 82791, 591210, 59244, 999790, 119151, 1218928, 25972, 1678716, 1678717, 67978, 1398165, 1398169, 1265065, 92078, 987572, 21430, 1236411, 1187262, 1397694, 109513, 33235, 144852, 141787, 1354722, 4581, 971237, 143336, 55788, 1369075}","{1564160, 1335042, 23812, 112656, 931858, 1426761, 1378169, 42267, 1451676, 84127, 1007395, 17828, 1418404, 1378728, 6057, 60714, 1325871, 1734857, 2874, 23486, 1550399, 67776, 1734859, 1723719, 10569, 109514, 3275, 1349452, 1389133, 5582, 58190, 61647, 9041, 66513, 1391699, 1399116, 10965, 11222, 6875, 63720, 5362, 5363, 23414, 223991, 1355894, 61177, 138618}",Percy Jackson & the Olympians: The Lightning Thief
342,342,607,6.9,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]","{2176, 9632, 9633, 9634, 16483, 518, 9628, 2888, 6751, 443770, 4252, 15318, 9625, 9626, 7132, 9629, 9630, 9631}","{1619972, 223239, 1445895, 67596, 5133, 531, 1695261, 1413153, 60450, 1413159, 1640488, 1217577, 1536555, 1445426, 5174, 1546840, 1637977, 1447010, 1638, 1622119, 1324652, 1337461, 41591, 1271933, 66690, 1562242, 224388, 1477258, 1096860, 1418399, 8355, 2212, 1395368, 1395373, 1534638, 79535, 1465015, 1852095, 1463491, 20169, 18123, 1442512, 92375, 92376, 92377, 92380, 92387, 1422054, 1586934, 1536771, 1424138, 1357070, 1547024, 1401108, 1328406, 42264, 1328415, 1794869, 10573, 11113, 1550186, 1550187, 1550188, 1550189, 1550190, 1550191, 5490, 1550194, 1550195, 1550196, 1550197, 1550198, 1550199, 1550200, 1550201, 1876351, 1536386, 1876354, 1876355, 1554309, 1876356, 903, 1876357, 1876358, 1876359, 9612, 9613, 9614, 9615, 9616, 9617, 9618, 9619, 9620, 9621, 9622, 9623, 9624, 1806750, 1738150, 113075, 1763771, 1377215, 4032, 73667, 30148, 1482, 1535953, 15315, 1630675, 15317, 1404892, 15335, 488, 7146, 8682, 495, 1423864, 8701}",Men in Black
343,343,863,7.3,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]","{7, 8, 61964, 84493, 61969, 35219, 1116442, 123037, 31, 3234, 8873, 7090, 7879, 7882, 8655, 12898, 12899, 12900, 7907, 12133, 7911, 4201, 63978, 7167}","{7, 8, 9, 84493, 15893, 15894, 1108501, 1429549, 1459760, 1425978, 1508427, 12890, 12905, 12906, 12907, 12908, 12909, 12910, 12911, 12912, 12913, 12914, 12915, 12916, 16497, 1262197, 1404532, 1397887, 1645696, 21637, 1092247, 1443479, 1249957, 2216, 78009, 189120, 7879, 7881, 384204, 7885, 7886, 7888, 1748691, 7892, 7893, 7894, 1205975, 7898, 7899, 7902, 7903, 1748707, 1321700, 1749735, 1749736, 1749739, 1748716, 1749740, 7918, 1258222, 1749741, 7921, 1749742, 1749746, 1748724, 1749748, 1749749, 7929, 1749757, 1749765, 7942, 7943, 7944, 1749766, 7948, 7949, 1749773, 1749775, 7952, 1749778, 555795, 7956, 7960, 7961, 231202, 7980, 7981, 7984, 7995, 7996, 7998, 7999, 8002, 1391429, 8007, 8010, 8011, 8013, 8017, 8018, 8019, 8020, 8021, 1458006, 8023, 8024, 8025, 8026, 8029, 8030, 8031, 1140576, 8033, 8034, 8036, 8037, 8039, 8041, 8043, 8044, 8045, 8047, 8048, 8049, 8050, 8051, 8052, 8054, 8055, 8056, 8058, 1918, 8063, 8064, 8065, 8066, 8071, 8073, 8074, 8075, 8076, 1462679, 113055, 1742751, 1406885, 1122223, 1122225, 1401794, 8134, 8135, 8138, 8142, 8153, 8158, 8159, 8172, 953331, 1552883, 1623540, 1623548}",Toy Story 2
344,344,44048,6.3,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]","{170145, 1128450, 37027, 970534, 18472, 142204, 5292, 4728, 130108, 115804, 62064, 63640, 142206, 1465967, 37204, 51990, 824, 5916, 142205, 26974}","{66689, 113665, 66569, 2445, 18189, 13588, 541, 327966, 58145, 60579, 2215, 14378, 5553, 55227, 4034, 56519, 63310, 1323090, 548435, 1445842, 9818, 13920, 1322466, 63989, 30714, 893}",Unstoppable
345,345,5175,6.4,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]","{7169, 66, 58210, 10885, 1896, 41901, 1166, 154544, 18897, 101012, 21045, 73590, 167160, 1339, 11389, 12799}","{545, 2689, 9217, 21634, 21639, 1098, 2507, 11091, 6584, 17886}",Rush Hour 2
346,346,2655,6.3,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]","{3, 15012, 1160, 1736, 3977, 1066283, 2958, 38425, 7473, 21202, 19957, 502, 1428151, 68695, 12889}","{60934, 1401363, 24, 30, 1399328, 36, 37, 38, 1414182, 1648168, 5162, 1262129, 4150, 1681469, 1681474, 7236, 1595461, 1400905, 1318476, 1325650, 1325655, 1637977, 8794, 20585, 1404535, 1271933, 1376897, 1394306, 1638028, 55441, 1334424, 1402022, 1096366, 1402031, 1417398, 1555639, 957115, 109245, 2242, 1558210, 10955, 18143, 23779, 23780, 23781, 1414886, 32490, 1586927, 1177850, 1429244, 1744652, 1744654, 51983, 1744655, 1744657, 1744658, 1700116, 1744664, 42265, 1744665, 42267, 1744667, 1744669, 1744672, 1744673, 1744674, 1744675, 1744677, 1744679, 1744680, 1744683, 1744684, 15149, 579405, 9048, 1419099, 1548635, 42358, 1540470, 3976, 1549198, 1745313, 1745314, 1713059, 1745316, 11174, 1745318, 1745319, 1745321, 109994, 1291698, 1280435, 55227, 55228, 11712, 957889, 1644480, 1738176, 1535441, 116691, 1534934, 1371100, 8164, 8679, 488, 496}",What Lies Beneath
